uid	iid	label	sequence
10212	9548	1	1162,9495,1477,5618
10484	5154	1	9160,268,3462,4102
10979	10373	1	10773,10559,10562,10752
11682	10374	1	10897,10164,10896,10689
12009	6007	1	906,8640,4458,3295
12325	7887	1	2144,4294,8249,8075
13345	10653	1	10670,10573,10699,9159
13685	8083	1	687,6563,426,1202
14257	10374	1	10709,10704,10812,5090
14262	4394	1	2289,8826,3123,9843
15012	10958	1	4341,223,9702,7928
15045	4037	1	8730,10322,4521,5998
15629	5098	1	8598,9120,11187,8615
15629	9037	1	9120,11187,8615,5098
15712	10492	1	1989,4104,4473,5180
15842	5488	1	8123,8283,8289,8711
16408	9718	1	90,1826,7001,7653
16536	5003	1	7366,9095,3494,5192
16639	10929	1	11238,8150,10106,10632
17030	5090	1	3702,10561,10567,10896
17030	10374	1	10561,10567,10896,5090
17828	10737	1	3186,8136,9832,10679
18081	5091	1	8676,10709,10753,10669
18203	10374	1	10897,10480,10573,8387
18580	10373	1	10753,5500,6389,6966
18580	10374	1	5500,6389,6966,10373
18935	10373	1	11050,10164,10752,10753
19457	5093	1	10896,10164,10689,10691
19457	6389	1	10164,10689,10691,5093
20065	5091	1	5090,10373,10374,5093
20065	5092	1	10373,10374,5093,5091
20598	5090	1	9398,10164,10691,7117
20918	5090	1	8387,5091,10373,6389
21300	3856	1	10753,10164,10692,10752
590	2243	1	1772,2092,2241,5955
818	3294	1	7788,3482,6265,8814
819	3492	1	2252,1982,2079,2080
1329	1162	1	2119,6436,7790,1056
1604	5092	1	10566,10570,10699,10538
1604	10373	1	10570,10699,10538,5092
1604	10374	1	10699,10538,5092,10373
2432	4438	1	2987,10691,5500,6966
2432	5499	1	10691,5500,6966,4438
3084	4506	1	5165,6554,2524,3549
3677	7130	1	1800,2037,4089,5098
4125	7203	1	7716,7342,4657,4660
4911	5093	1	10789,10897,10164,10691
5201	4470	1	7849,9560,10210,10782
5201	7721	1	9560,10210,10782,4470
5201	8134	1	10210,10782,4470,7721
5201	9229	1	10782,4470,7721,8134
5418	882	1	6265,10571,10707,3856
6361	10453	1	2987,3423,8635,10163
7906	5730	1	5160,8452,10077,2374
8903	6926	1	4044,444,7162,2868
9644	11259	1	3343,3987,535,6542
9915	11053	1	10812,10865,10692,10691
9974	8606	1	9293,9123,8368,8923
10119	5093	1	10896,10691,10669,10689
10699	5093	1	4484,10789,10816,10164
10782	8621	1	6097,7215,7777,8228
10782	9035	1	7215,7777,8228,8621
10782	9712	1	7777,8228,8621,9035
10782	9756	1	8228,8621,9035,9712
10782	9909	1	8621,9035,9712,9756
10782	10111	1	9035,9712,9756,9909
10782	10453	1	9712,9756,9909,10111
10782	10536	1	9756,9909,10111,10453
10782	10597	1	9909,10111,10453,10536
10782	10794	1	10111,10453,10536,10597
10925	4188	1	2175,3059,4899,5171
10925	6841	1	3059,4899,5171,4188
11289	268	1	10507,10926,4349,7998
11289	10836	1	10926,4349,7998,268
11312	2922	1	7467,7821,2799,5205
11454	10898	1	10164,10689,10691,10896
11571	209	1	839,5820,1162,4921
11657	6389	1	9591,9589,9468,5529
13263	5209	1	2054,6513,7012,8323
13668	733	1	2957,3056,11095,6841
13736	11068	1	7121,11116,1838,5523
15493	3856	1	4484,10538,10695,10697
15493	10732	1	10538,10695,10697,3856
15493	11160	1	10695,10697,3856,10732
15697	10373	1	10775,10897,10691,10164
15697	10374	1	10897,10691,10164,10373
15759	6311	1	1823,4354,5207,6088
17049	1386	1	1733,7067,7931,1385
17417	11396	1	10669,10689,10164,11301
18000	6389	1	10808,10813,3120,10897
18140	8395	1	1100,2246,2114,7304
18404	4655	1	5160,6402,8721,9778
19071	10373	1	6260,10763,10753,6389
19108	8335	1	5617,4881,7820,5292
19108	9965	1	4881,7820,5292,8335
20065	7102	1	10374,5093,5091,5092
20079	3378	1	10344,10345,10664,10665
20079	6712	1	10345,10664,10665,3378
20915	8801	1	2813,3222,4317,7541
20918	10374	1	5091,10373,6389,5090
55	8575	1	6328,7419,3421,6953
55	9600	1	7419,3421,6953,8575
234	7263	1	6109,1156,2877,1565
252	2788	1	383,1076,1085,784
1165	10337	1	4528,3003,5528,8802
1274	9992	1	6402,757,6002,5656
1463	1521	1	5244,7651,7977,8819
1515	6015	1	4375,8534,40,7366
1690	8819	1	3994,7653,5522,6079
2126	10459	1	8194,916,9530,6627
2375	1294	1	191,2860,10116,2804
2385	5092	1	10164,10691,10753,10896
3022	7375	1	8563,97,2278,6992
3022	10718	1	97,2278,6992,7375
4219	10632	1	8967,7130,8715,10184
4231	1732	1	511,4540,8010,8067
4354	5093	1	10690,10696,10774,2662
4360	11396	1	6723,830,5522,8598
5029	10373	1	10896,10005,10897,10911
5096	7409	1	8631,2812,6233,6246
5194	3163	1	6359,5755,3735,4037
5267	11119	1	2561,1315,2566,7475
5460	3988	1	2505,5857,318,492
6067	10951	1	6560,1282,10591,10873
6254	10373	1	10808,10752,10753,10164
6254	10374	1	10752,10753,10164,10373
6598	9980	1	10858,10182,545,2188
6790	7821	1	1768,2319,9338,599
7518	10632	1	6727,7532,9369,10163
7652	8094	1	9182,938,1799,7821
7669	10502	1	5558,1728,5416,9262
8510	10374	1	5092,5093,6389,10373
8521	2781	1	9728,7857,7851,8104
8537	4038	1	8267,8288,8290,3944
8595	2767	1	3701,9288,2299,2888
8595	7847	1	9288,2299,2888,2767
8967	7080	1	387,390,5438,40
9207	7096	1	4365,3196,10823,180
9208	5092	1	10705,10773,10897,5090
9345	3142	1	6727,7891,9687,6953
9874	8492	1	2003,3903,6786,8478
9923	5387	1	553,720,1211,3900
10119	11301	1	10691,10669,10689,5093
11131	890	1	4521,7333,7981,2883
11131	6998	1	7333,7981,2883,890
11131	7061	1	7981,2883,890,6998
11131	8586	1	2883,890,6998,7061
11366	5090	1	5092,5500,6966,10912
11641	722	1	3490,5252,8204,8559
11672	10246	1	10404,10910,6953,8795
11888	6784	1	341,1331,6841,10626
11896	5090	1	10773,10710,10164,10373
12218	298	1	5783,8561,3702,3714
12585	9738	1	340,6768,6446,10839
12782	5091	1	10691,10692,10896,10984
12782	5092	1	10692,10896,10984,5091
12939	5684	1	4463,1928,10477,10481
13231	9974	1	7609,8068,8070,9625
13231	11312	1	8068,8070,9625,9974
13405	4047	1	4345,5206,9443,4046
13640	6710	1	10538,10480,10911,3210
13767	10625	1	4903,7200,10010,5188
13942	2028	1	10035,5910,11141,10492
13942	4115	1	5910,11141,10492,2028
13942	9197	1	11141,10492,2028,4115
14008	11184	1	10808,2662,8388,10691
14413	3036	1	1507,1508,1509,2092
14536	2839	1	5450,10837,1095,394
14926	8087	1	439,1415,5412,7976
15333	7465	1	3240,7355,1259,2157
15629	6097	1	11187,8615,5098,9037
15629	7777	1	8615,5098,9037,6097
16097	6166	1	2009,4756,10258,9123
16411	9031	1	131,1216,7078,8796
16441	4673	1	5723,7820,10873,10862
16490	10374	1	5091,5092,10373,5090
16706	8612	1	4388,5119,2420,4230
18002	11051	1	9339,10753,1135,3856
18042	6801	1	2746,3338,5053,6435
18203	10373	1	10480,10573,8387,10374
18248	4905	1	9207,3295,2375,2648
18729	11038	1	6078,7079,8971,11051
18948	3213	1	2987,1797,6789,6790
19933	8816	1	8243,9691,71,5030
20079	1216	1	10664,10665,3378,6712
20079	1315	1	10665,3378,6712,1216
20342	2264	1	3447,3914,7966,3389
20609	3970	1	6754,7829,8030,9034
20804	5093	1	9250,9251,9253,4567
20918	5093	1	10373,6389,5090,10374
21263	5093	1	8808,10566,10301,10570
22221	6648	1	10816,10691,8388,10164
22221	11053	1	10691,8388,10164,6648
36	5091	1	10808,8300,10373,10374
36	5092	1	8300,10373,10374,5091
36	6389	1	10373,10374,5091,5092
125	7649	1	8020,9338,5133,7652
449	8635	1	8281,9205,10793,11350
832	8913	1	7615,6252,9767,9924
832	8923	1	6252,9767,9924,8913
832	10521	1	9767,9924,8913,8923
875	2319	1	584,64,159,9472
1011	5092	1	8644,2616,2618,4567
1365	11052	1	7075,4483,1205,10402
2000	58	1	6641,6997,9692,9370
2000	2862	1	6997,9692,9370,58
2000	3414	1	9692,9370,58,2862
2000	9401	1	9370,58,2862,3414
2000	10836	1	58,2862,3414,9401
2173	9787	1	7430,4888,5883,7215
2173	9882	1	4888,5883,7215,9787
2301	9058	1	10132,10148,7408,11127
2539	1511	1	4837,4824,5032,6309
2606	6851	1	8032,58,9165,6570
2606	7136	1	58,9165,6570,6851
2606	8289	1	9165,6570,6851,7136
2606	8290	1	6570,6851,7136,8289
2606	9166	1	6851,7136,8289,8290
2782	10711	1	8669,213,1053,11049
3035	11206	1	3096,3232,2987,10989
3062	10373	1	10709,10773,10774,10775
3690	4451	1	6083,7862,8243,10028
3690	6609	1	7862,8243,10028,4451
3690	7425	1	8243,10028,4451,6609
3690	10946	1	10028,4451,6609,7425
4125	5787	1	7342,4657,4660,7203
4180	2055	1	1955,399,1007,2519
4180	4137	1	399,1007,2519,2055
4180	4579	1	1007,2519,2055,4137
4823	9931	1	2202,4562,3302,9255
4911	6389	1	10897,10164,10691,5093
4929	5093	1	4484,10704,10896,2987
5093	5091	1	8807,10480,10164,10691
5802	10373	1	3704,10775,4345,10164
5851	4743	1	2481,4087,6079,10621
5851	4843	1	4087,6079,10621,4743
6532	5091	1	9085,10572,10752,10692
6532	5092	1	10572,10752,10692,5091
7103	10373	1	10570,10571,10789,10790
7103	10374	1	10571,10789,10790,10373
8819	10345	1	2606,7643,6268,6718
10781	3219	1	357,2536,3186,4917
11677	814	1	87,4087,8948,4694
11768	8632	1	10136,8824,9308,9712
11793	5491	1	1854,1902,5142,5153
11961	10852	1	7225,2684,5825,10567
12002	7419	1	2267,10101,7678,720
12033	8481	1	5262,8476,8479,8480
12033	8492	1	8476,8479,8480,8481
12033	8494	1	8479,8480,8481,8492
12033	10044	1	8480,8481,8492,8494
12175	3472	1	5312,6001,3298,8720
12238	8440	1	5443,1592,4694,8393
13430	1380	1	1644,3801,9201,9468
13510	438	1	5256,9722,9931,8641
13528	5293	1	55,2520,5144,5150
13528	7469	1	2520,5144,5150,5293
13528	7847	1	5144,5150,5293,7469
13528	7851	1	5150,5293,7469,7847
13528	7857	1	5293,7469,7847,7851
13528	8300	1	7469,7847,7851,7857
13536	118	1	1021,811,1027,1972
14065	5062	1	2038,5098,8269,9217
14113	1693	1	8090,8150,8633,1350
14113	8309	1	8150,8633,1350,1693
14285	5090	1	9259,10752,10753,10896
14285	5093	1	10752,10753,10896,5090
14285	6389	1	10753,10896,5090,5093
14285	10373	1	10896,5090,5093,6389
15039	7559	1	6658,4082,11032,9907
15629	11391	1	5098,9037,6097,7777
15629	11411	1	9037,6097,7777,11391
16221	2964	1	10777,2997,3733,1109
16221	7646	1	2997,3733,1109,2964
16221	9883	1	3733,1109,2964,7646
16670	10163	1	3941,7532,8635,9369
16951	6641	1	3712,10711,10897,6389
17417	5091	1	10689,10164,11301,11396
17566	826	1	4911,879,9174,4842
17568	5209	1	149,2657,2987,7737
18025	6303	1	8190,7964,10958,4468
18025	7425	1	7964,10958,4468,6303
18025	8821	1	10958,4468,6303,7425
18564	1577	1	4185,3885,5668,1697
18580	5091	1	6389,6966,10373,10374
18948	1781	1	1797,6789,6790,3213
19153	8816	1	8375,9109,10009,7849
19845	5352	1	7777,10102,3073,11161
19845	11039	1	10102,3073,11161,5352
19990	10374	1	9459,9584,6435,10753
20396	6841	1	2262,1496,2275,9011
20589	3728	1	10380,5486,8633,8992
20589	7577	1	5486,8633,8992,3728
20711	3856	1	6113,6297,5768,7080
20712	280	1	3464,7742,7097,271
20712	1518	1	7742,7097,271,280
21056	7847	1	10565,10560,10564,10670
21161	7455	1	396,2048,6424,5807
21495	7861	1	10002,11108,5577,10997
21495	8243	1	11108,5577,10997,7861
21671	7450	1	6245,1521,534,759
22003	10374	1	360,10752,10669,10373
22069	5090	1	10669,10896,10689,10692
22069	5092	1	10896,10689,10692,5090
22069	5093	1	10689,10692,5090,5092
22069	6389	1	10692,5090,5092,5093
22069	10373	1	5090,5092,5093,6389
22069	10374	1	5092,5093,6389,10373
36	5090	1	10374,5091,5092,6389
36	5093	1	5091,5092,6389,5090
312	3856	1	10300,10164,10698,10282
1139	10711	1	10373,10374,10291,9127
1219	8782	1	576,3252,9172,4270
1587	923	1	4286,4287,4995,10374
1878	11051	1	10300,10763,8387,10691
1948	5926	1	2140,8083,9963,2326
2042	8407	1	1647,2319,6528,9208
2971	11053	1	10730,10759,10732,5091
3041	2998	1	2916,4336,4626,6998
3146	6634	1	10570,10704,10984,10374
3264	4667	1	3298,4024,11452,6997
3991	10374	1	10752,10896,5091,5092
4183	6958	1	7119,8940,7261,10966
5119	11184	1	6538,8834,6222,3264
5166	5091	1	7441,10480,10164,5090
5166	5092	1	10480,10164,5090,5091
5166	10374	1	10164,5090,5091,5092
6350	11414	1	9200,9165,7571,6812
6501	11053	1	10759,10283,10752,10373
6501	11301	1	10283,10752,10373,11053
7254	808	1	4397,4580,4581,7164
7650	6203	1	1641,882,10292,1896
8899	3290	1	1577,3487,8583,1564
9441	4674	1	183,6337,3948,10839
10720	286	1	999,1041,5687,6402
11086	9861	1	10875,2036,5296,1877
11093	5249	1	3006,6208,8665,4294
11093	7373	1	6208,8665,4294,5249
11890	2326	1	10567,10753,10911,10374
12306	9923	1	865,7742,5074,7042
12323	4241	1	10566,8556,10565,10573
12323	5580	1	8556,10565,10573,4241
12416	5389	1	1141,4599,6841,3974
12612	4235	1	1909,64,1517,11257
13250	146	1	6170,9128,1710,5062
13250	3949	1	9128,1710,5062,146
13250	4166	1	1710,5062,146,3949
13250	4538	1	5062,146,3949,4166
13250	5698	1	146,3949,4166,4538
13250	6182	1	3949,4166,4538,5698
13250	9530	1	4166,4538,5698,6182
13741	10148	1	10632,10685,10687,10737
13779	5918	1	1979,5015,5016,5917
14296	11184	1	4217,2256,7075,10318
14689	11184	1	10918,10844,10374,7467
14998	10990	1	29,159,167,10346
15261	3260	1	5895,7447,8555,9595
15724	10373	1	10812,10689,10669,5092
15724	10374	1	10689,10669,5092,10373
15804	6829	1	6763,9560,10229,10631
16919	10373	1	3861,8559,10571,10480
16919	10374	1	8559,10571,10480,10373
18460	11396	1	4667,8971,10568,10480
18749	2101	1	6491,7345,7561,8651
18749	4140	1	7345,7561,8651,2101
18749	5196	1	7561,8651,2101,4140
18749	6916	1	8651,2101,4140,5196
18749	7424	1	2101,4140,5196,6916
18749	8502	1	4140,5196,6916,7424
19058	10373	1	10773,10984,10107,4485
19310	2931	1	678,6208,6624,2305
19653	3087	1	7847,4963,10073,8690
19653	11237	1	4963,10073,8690,3087
20079	6139	1	3378,6712,1216,1315
20079	9810	1	6712,1216,1315,6139
20467	6930	1	5594,4087,10309,3924
20610	2513	1	5416,7424,1558,5194
20918	3783	1	6389,5090,10374,5093
21106	53	1	79,1282,3688,8299
21106	3222	1	1282,3688,8299,53
21106	4217	1	3688,8299,53,3222
21106	5053	1	8299,53,3222,4217
21106	5596	1	53,3222,4217,5053
21106	7084	1	3222,4217,5053,5596
21106	8084	1	4217,5053,5596,7084
21106	9103	1	5053,5596,7084,8084
21236	48	1	3719,9694,9858,10612
21376	2871	1	6690,7599,4799,8483
21376	4841	1	7599,4799,8483,2871
21846	2214	1	2149,1886,7802,9127
1301	9419	1	3384,5386,5650,10579
1501	8672	1	5682,6192,9400,9783
1948	993	1	8083,9963,2326,5926
2912	9774	1	1902,3364,1331,10827
4409	9192	1	1793,9073,7679,539
4415	9268	1	6059,8598,9120,7791
4691	9212	1	2737,4689,498,10025
4691	9219	1	4689,498,10025,9212
4777	9947	1	1902,8654,3037,8510
5334	7237	1	5106,7475,8869,9208
6234	11	1	5500,10912,6966,9906
8883	2807	1	5820,10319,10383,10388
8883	4046	1	10319,10383,10388,2807
8883	4677	1	10383,10388,2807,4046
8883	5346	1	10388,2807,4046,4677
10119	11053	1	10669,10689,5093,11301
10153	6336	1	1722,7943,10993,526
10311	9452	1	6192,9147,9472,6953
11589	7346	1	6640,6112,6449,6480
11847	3826	1	5090,5091,5092,6389
12337	10236	1	1334,3496,7532,9369
13161	6980	1	3398,91,1902,6011
14127	382	1	6395,9338,7307,3889
14503	11091	1	2722,634,9061,8421
14776	10374	1	741,9082,7682,10164
14900	4477	1	4387,1680,3439,4008
14900	8136	1	1680,3439,4008,4477
14900	9640	1	3439,4008,4477,8136
14900	9915	1	4008,4477,8136,9640
14900	10152	1	4477,8136,9640,9915
14909	7626	1	4387,6253,7219,7313
15120	2476	1	6897,7455,331,6715
15120	4001	1	7455,331,6715,2476
15137	4004	1	2731,8583,8651,8824
15697	5092	1	10691,10164,10373,10374
15697	6389	1	10164,10373,10374,5092
15716	4788	1	8074,4661,9350,7450
15716	5108	1	4661,9350,7450,4788
15995	10642	1	6024,7373,7523,2770
16854	10899	1	917,10814,10984,10374
17404	3726	1	5182,248,3318,39
17893	10100	1	8124,8685,8824,8969
17901	5252	1	1551,2684,6435,3541
17901	6840	1	2684,6435,3541,5252
17901	8646	1	6435,3541,5252,6840
18368	4521	1	6402,6784,7651,8243
18791	1239	1	3091,3291,5113,5226
19881	2830	1	2620,10814,10752,10382
20065	6389	1	5093,5091,5092,7102
20757	4008	1	7096,9456,5295,5732
20918	11160	1	5090,10374,5093,3783
20959	9179	1	264,4334,6085,9132
21952	8582	1	1131,2374,7580,2360
22082	7857	1	850,3394,3409,7851
22101	2326	1	5528,7286,7779,6839
22101	10382	1	7286,7779,6839,2326
591	2092	1	2210,1854,29,2084
1011	10373	1	2616,2618,4567,5092
1509	11053	1	8424,10897,6886,11301
2173	5237	1	5883,7215,9787,9882
2729	6841	1	7057,215,9712,7203
2847	8857	1	3567,3866,4993,5799
3513	184	1	149,6406,10291,10956
4046	192	1	1854,6723,57,2666
4136	3944	1	3208,6666,6667,6321
4136	5952	1	6666,6667,6321,3944
4685	3494	1	1299,1824,6812,10284
4685	4717	1	1824,6812,10284,3494
4685	5399	1	6812,10284,3494,4717
4685	5656	1	10284,3494,4717,5399
4685	6916	1	3494,4717,5399,5656
4685	7181	1	4717,5399,5656,6916
4685	7182	1	5399,5656,6916,7181
4685	7183	1	5656,6916,7181,7182
4685	7366	1	6916,7181,7182,7183
4685	8618	1	7181,7182,7183,7366
4685	9507	1	7182,7183,7366,8618
4685	9711	1	7183,7366,8618,9507
4685	9718	1	7366,8618,9507,9711
4969	5078	1	2673,1177,9164,1888
5918	8969	1	3496,262,9369,7532
6010	7122	1	7849,9121,10234,10361
6010	8816	1	9121,10234,10361,7122
6254	11053	1	10753,10164,10373,10374
6276	8451	1	11243,8531,4114,5905
6359	8448	1	2443,4122,5690,6627
7326	6951	1	743,2476,5809,6841
7326	7705	1	2476,5809,6841,6951
7555	10096	1	7058,3135,8968,9767
7836	4672	1	3530,8423,302,2299
9612	9614	1	1262,3879,4651,10164
10280	10479	1	9166,6164,5743,12
10546	10373	1	5293,10775,10773,10374
11749	6423	1	331,2374,4779,6231
11811	11052	1	5908,6260,9266,10774
11896	5092	1	10710,10164,10373,5090
11896	6389	1	10164,10373,5090,5092
12027	5866	1	10945,8286,10291,849
12027	10830	1	8286,10291,849,5866
12331	9014	1	6952,613,4576,10443
12705	2037	1	11101,11249,7777,9366
12705	2654	1	11249,7777,9366,2037
12705	7532	1	7777,9366,2037,2654
12705	7617	1	9366,2037,2654,7532
12957	9760	1	869,4949,9608,9741
13317	273	1	1235,2648,63,168
13328	7112	1	8280,9992,7320,10439
13328	7307	1	9992,7320,10439,7112
13328	9338	1	7320,10439,7112,7307
13750	5808	1	9071,9205,5656,6233
13750	5856	1	9205,5656,6233,5808
13750	6886	1	5656,6233,5808,5856
13987	7425	1	5192,5713,3734,5588
14467	5275	1	3916,4054,5306,994
14760	16	1	7051,4940,1444,6626
14760	9224	1	4940,1444,6626,16
14760	9325	1	1444,6626,16,9224
15224	8491	1	5402,6402,8608,6786
15330	861	1	216,9725,64,627
15330	1678	1	9725,64,627,861
15330	1779	1	64,627,861,1678
15330	2987	1	627,861,1678,1779
15330	3725	1	861,1678,1779,2987
15330	3829	1	1678,1779,2987,3725
15330	4620	1	1779,2987,3725,3829
15950	3970	1	626,1123,1562,3486
15950	4521	1	1123,1562,3486,3970
15950	4904	1	1562,3486,3970,4521
15950	6078	1	3486,3970,4521,4904
15950	8380	1	3970,4521,4904,6078
15950	8823	1	4521,4904,6078,8380
16183	6641	1	8515,8154,917,727
16435	10094	1	7971,2987,2833,8962
16989	1407	1	10522,7631,9561,7656
16989	2419	1	7631,9561,7656,1407
18806	10374	1	4567,10690,10691,10984
19125	9518	1	1328,3042,5116,10733
19734	10305	1	184,688,6851,7052
19847	11249	1	8298,8378,4185,10502
20168	9450	1	4465,5182,6060,8816
21134	5522	1	2271,4909,5042,5249
21338	1660	1	5904,8558,1885,6507
21338	3519	1	8558,1885,6507,1660
21338	9696	1	1885,6507,1660,3519
21682	10382	1	7072,4153,3194,4402
90	6402	1	7181,8472,7366,8486
517	5819	1	4046,5820,3131,2004
863	2149	1	5928,4435,5175,8804
1104	9366	1	9029,5668,8969,9010
2875	3277	1	11206,5098,9756,8824
3427	1394	1	4701,6017,6327,9408
3991	10373	1	10896,5091,5092,10374
4471	1214	1	1779,4334,5368,9308
4471	8750	1	4334,5368,9308,1214
4471	9702	1	5368,9308,1214,8750
4471	10166	1	9308,1214,8750,9702
4628	1470	1	2351,7010,4398,6765
4791	11052	1	2114,8590,10814,11050
4805	2889	1	4870,5816,48,2902
5386	3453	1	5868,10502,849,5394
5386	3907	1	10502,849,5394,3453
6875	11125	1	9139,10579,8705,9562
6894	6803	1	6721,8289,10109,5400
7329	10373	1	10700,10538,10570,10732
7376	11269	1	1244,2266,8358,5339
7395	2037	1	10453,4070,6097,11249
7395	2653	1	4070,6097,11249,2037
7395	3956	1	6097,11249,2037,2653
7395	3958	1	11249,2037,2653,3956
7395	8842	1	2037,2653,3956,3958
7395	10794	1	2653,3956,3958,8842
7395	11294	1	3956,3958,8842,10794
7834	71	1	6087,7805,5488,7986
7834	4127	1	7805,5488,7986,71
8076	2662	1	2620,9085,10690,10698
8076	10691	1	9085,10690,10698,2662
8076	10696	1	10690,10698,2662,10691
8627	4003	1	7554,7911,9005,9550
9207	10881	1	3196,10823,180,7096
9544	11184	1	9250,10300,10844,10896
9901	82	1	1757,444,6926,7158
9965	9162	1	4803,8638,9278,4794
10842	7629	1	1374,4474,7308,11039
10842	7630	1	4474,7308,11039,7629
11189	5377	1	8054,9932,10823,10287
11474	4748	1	3075,9289,9674,9084
11842	11051	1	1191,5987,2924,9590
12470	5093	1	10164,10669,10689,10691
12470	6389	1	10669,10689,10691,5093
13119	8320	1	3559,352,268,4037
13259	11294	1	8071,9282,9490,9617
15486	7652	1	4337,4465,10477,7651
15532	11051	1	10691,10896,5092,6325
15697	5090	1	10373,10374,5092,6389
15697	5091	1	10374,5092,6389,5090
15697	5093	1	5092,6389,5090,5091
15747	2949	1	160,161,2638,6259
15958	7277	1	8362,10056,10338,10339
15958	8455	1	10056,10338,10339,7277
16800	7532	1	267,10587,8824,8508
16972	2218	1	2646,4147,9339,9495
16972	5799	1	4147,9339,9495,2218
17851	7646	1	4324,4514,8243,9527
18774	11160	1	10775,10776,10753,292
19490	8651	1	10894,4892,6032,11151
19849	11052	1	10572,2109,3856,10524
19924	11200	1	6709,909,3499,6698
20061	9071	1	844,42,50,6029
20755	7004	1	9412,1705,7019,4067
21241	2987	1	4398,2012,2781,8741
187	2080	1	1982,1981,4390,2079
187	9478	1	1981,4390,2079,2080
3248	4769	1	5510,840,6510,8531
3248	4959	1	840,6510,8531,4769
4473	1377	1	375,10581,9603,11126
4487	8764	1	2360,2735,4655,4746
4487	8939	1	2735,4655,4746,8764
4783	10373	1	3714,10897,10164,10896
5420	11053	1	2350,7668,1013,11160
5424	1501	1	9272,3761,8607,2361
6269	167	1	1277,4369,103,1970
6598	9373	1	10182,545,2188,9980
8521	3036	1	7857,7851,8104,2781
8521	10069	1	7851,8104,2781,3036
10518	10374	1	10789,10816,10815,10752
10729	10929	1	6841,6471,9832,7781
10781	2922	1	2536,3186,4917,3219
11992	10112	1	6405,2785,7812,4082
12137	5092	1	10753,10896,10984,10691
12805	5656	1	8919,8922,2485,2139
12805	8103	1	8922,2485,2139,5656
13253	8076	1	8243,545,4468,1364
13469	167	1	1239,4115,42,113
13469	1237	1	4115,42,113,167
14910	8896	1	1656,5362,7363,7753
16097	10836	1	4756,10258,9123,6166
16523	2261	1	6900,6899,1517,1492
17128	4662	1	6727,4532,4659,6589
17179	11301	1	9585,7995,10385,164
17373	6971	1	1952,3539,8957,2606
17373	9458	1	3539,8957,2606,6971
17756	10374	1	7079,9397,8727,2112
17962	9083	1	7447,9458,9885,3714
18000	10373	1	10813,3120,10897,6389
18219	79	1	209,688,784,1268
18885	10711	1	7457,10691,5500,10912
19068	11160	1	10710,10538,7419,9709
19574	10622	1	3224,7923,545,10138
19642	9369	1	3496,4892,7532,8969
19906	10690	1	7039,9592,10168,10169
19906	10700	1	9592,10168,10169,10690
19912	3467	1	9055,10291,5519,9123
19912	4964	1	10291,5519,9123,3467
21497	10408	1	7517,2354,4102,7808
22101	8014	1	7779,6839,2326,10382
72	10374	1	3050,10385,1492,8808
88	9767	1	9847,10797,7477,9404
1073	3072	1	5973,1875,6989,5462
2195	11052	1	71,10896,4485,11160
2438	6142	1	6510,10695,10697,216
2976	11053	1	10813,10538,8388,10691
3022	2171	1	2278,6992,7375,10718
4101	9498	1	8711,688,339,116
4183	10163	1	8940,7261,10966,6958
5103	5193	1	5029,8598,9805,3000
5286	10374	1	9885,10402,4567,9884
5597	3294	1	2271,3471,6802,10384
5597	3719	1	3471,6802,10384,3294
5597	5150	1	6802,10384,3294,3719
5597	7304	1	10384,3294,3719,5150
5597	7305	1	3294,3719,5150,7304
6190	7849	1	9109,10632,10134,3942
6190	9205	1	10632,10134,3942,7849
6528	10081	1	2501,2807,5095,1300
6532	10373	1	10752,10692,5091,5092
6532	10374	1	10692,5091,5092,10373
6598	9528	1	545,2188,9980,9373
6991	8136	1	7991,6481,8070,8150
7043	10711	1	10319,10569,10815,10897
7068	8136	1	8648,8936,7532,8124
7068	9781	1	8936,7532,8124,8136
7068	10131	1	7532,8124,8136,9781
7068	10135	1	8124,8136,9781,10131
7068	10163	1	8136,9781,10131,10135
7536	3619	1	331,6707,1797,6372
7536	4979	1	6707,1797,6372,3619
7660	9946	1	1399,7748,6646,2338
7676	5363	1	7777,7215,9909,11023
7676	8621	1	7215,9909,11023,5363
7676	8648	1	9909,11023,5363,8621
7676	8906	1	11023,5363,8621,8648
7676	10609	1	5363,8621,8648,8906
8182	6572	1	4378,8075,7374,8249
8552	11184	1	3704,10759,10811,10844
8612	262	1	10816,5249,9744,8196
8667	3150	1	2268,2861,2212,2956
8833	1221	1	3075,3777,3918,298
8833	5125	1	3777,3918,298,1221
8957	11160	1	9586,6226,8558,7847
9181	10711	1	6870,8644,10318,10753
10087	4422	1	2299,4001,4947,3914
10238	832	1	10861,229,2486,11157
10374	8936	1	9756,10111,814,10531
10386	5093	1	10669,10689,10691,5091
10561	6324	1	3944,6543,9022,4434
10850	5093	1	10480,10897,10752,5091
10944	3447	1	11033,11026,10167,827
11315	9627	1	9439,10354,2996,3619
11366	5091	1	5500,6966,10912,5090
11491	10373	1	3952,6548,10752,10374
12130	5799	1	4975,8482,8315,6784
12435	1810	1	7312,7284,5182,4596
12435	5144	1	7284,5182,4596,1810
12435	6727	1	5182,4596,1810,5144
12435	7049	1	4596,1810,5144,6727
12435	8583	1	1810,5144,6727,7049
12599	11217	1	11009,1823,11134,11258
12658	2915	1	3464,7074,6684,8730
13573	7532	1	5098,9035,10794,6435
13573	8518	1	9035,10794,6435,7532
13609	5146	1	5966,2293,2086,5049
