uid	iid	label	sequence
197	520	1	1017,4580,4582,326
476	1136	1	4831,609,4897,5299
560	2555	1	1199,4517,4535,3350
627	8158	1	7266,7015,4424,8357
920	8077	1	8047,7852,8155,8157
1040	8294	1	8119,7557,8268,8191
1460	7557	1	7089,8001,4424,8294
1719	8507	1	6205,7297,6864,2396
1950	8138	1	5850,8268,4376,533
2549	7672	1	7980,8019,8001,7266
2549	7674	1	8019,8001,7266,7672
2780	8326	1	6463,4779,4027,7898
3119	6638	1	5075,5700,5146,4649
3119	7181	1	5700,5146,4649,6638
3164	1521	1	7640,7266,2600,8081
3260	8344	1	6079,7715,5578,6874
3478	8501	1	6345,8254,7557,8346
3590	5503	1	2487,3252,7108,3224
3657	8508	1	2368,798,7654,7656
3907	6523	1	3640,3361,6035,8123
3912	8155	1	8215,8001,4877,7619
3912	8157	1	8001,4877,7619,8155
4042	3557	1	5352,5630,5886,3564
4176	5691	1	3251,3533,3126,3552
4176	7107	1	3533,3126,3552,5691
4223	6394	1	7516,2842,6141,7226
4330	7619	1	8216,7852,7557,4877
4403	6904	1	4779,7522,7299,8331
4594	8507	1	5321,7767,8254,7998
4746	8508	1	4779,6989,3152,8067
5146	8507	1	5905,6319,7297,8454
5510	7619	1	8123,4779,8254,5850
6190	2699	1	4930,5484,2772,5177
6190	4282	1	5484,2772,5177,2699
6416	8418	1	3425,2506,3444,8119
7124	6804	1	1219,3298,3196,5643
7124	6997	1	3298,3196,5643,6804
7228	7619	1	7015,4424,8294,7557
7228	8406	1	4424,8294,7557,7619
7588	8155	1	8405,7557,7619,8406
8372	8138	1	4552,5228,6137,8294
8599	5780	1	5331,5901,6042,5795
8599	5791	1	5901,6042,5795,5780
9313	7020	1	7154,5709,7860,8282
9324	7155	1	7656,7890,8312,4766
9324	7156	1	7890,8312,4766,7155
9324	7944	1	8312,4766,7155,7156
9398	8341	1	7164,7523,7462,4779
9408	8503	1	7298,7211,8132,5062
9838	8138	1	7382,7929,7959,7154
10701	8294	1	7580,6473,8001,4424
10767	5151	1	5504,3097,5743,7981
10804	658	1	8105,6964,7313,2402
10805	4265	1	3107,574,4692,554
11103	5138	1	344,1025,1028,8157
11277	594	1	8454,8333,8294,8418
11777	8294	1	4877,8342,7955,4844
11971	7557	1	5106,4424,8294,8119
11971	8157	1	4424,8294,8119,7557
12162	6115	1	3492,3464,7410,6683
12171	4666	1	6384,2062,2466,4317
12263	8294	1	524,7608,1129,7656
12329	8503	1	5489,3830,8618,8294
12360	6904	1	5824,2415,8082,8078
12430	7619	1	8191,8268,5850,8138
12525	6668	1	3202,6619,4873,5057
13158	7619	1	8214,4377,5106,532
13402	8500	1	8191,8254,532,7872
13472	6038	1	5698,6279,7347,6034
13663	5418	1	744,758,4939,3050
13767	8502	1	8254,8191,4376,8353
14475	769	1	7756,8062,241,6663
14475	1955	1	8062,241,6663,769
14475	5037	1	241,6663,769,1955
184	6963	1	5967,6156,4805,1315
627	2939	1	7015,4424,8357,8158
1449	8501	1	5105,5850,7557,8347
1474	8262	1	7767,8191,8254,4877
1474	8505	1	8191,8254,4877,8262
2308	1364	1	6746,8125,419,7238
2729	7311	1	1475,193,2024,6681
2905	3983	1	4887,1745,3543,7581
3219	8294	1	7940,7982,8336,8468
3219	8350	1	7982,8336,8468,8294
3672	8510	1	8357,5198,8335,6394
3726	3843	1	1113,3047,3218,6722
3802	8418	1	6873,7438,7679,7715
4137	7872	1	8214,4424,8336,8339
4293	6904	1	7230,7246,4779,8294
4596	8294	1	7381,7273,4779,457
4914	66	1	3344,3692,2564,5819
4914	6440	1	3692,2564,5819,66
4914	6497	1	2564,5819,66,6440
5272	6279	1	4147,6137,6873,7155
5569	8156	1	8214,8215,4877,8294
5855	2979	1	7300,7301,4335,5316
6254	3660	1	503,504,2693,2746
6254	6284	1	504,2693,2746,3660
6254	6308	1	2693,2746,3660,6284
6254	7677	1	2746,3660,6284,6308
6254	7835	1	3660,6284,6308,7677
7012	8138	1	4376,4424,7312,8076
7189	5324	1	2355,2415,1243,4685
7393	8157	1	8268,7904,8468,1185
7470	8503	1	2020,258,6523,8418
7673	8475	1	6205,7333,4779,8254
7908	7713	1	3034,4568,5475,6944
8367	4844	1	8289,4862,8326,532
8431	8219	1	7609,7580,7475,8138
8451	4844	1	7972,7014,7883,7557
8472	4551	1	4395,92,574,1439
8472	4611	1	92,574,1439,4551
8472	5123	1	574,1439,4551,4611
8472	7890	1	1439,4551,4611,5123
8732	7998	1	8066,7462,7572,8354
8919	8405	1	8191,8268,8294,2755
9074	7997	1	7767,4025,7266,5850
9315	523	1	7122,8066,7852,4424
9317	4844	1	8335,8155,8454,3097
9317	7557	1	8155,8454,3097,4844
9336	2239	1	3029,4552,6873,594
9973	8508	1	6180,7383,7211,7210
10049	7617	1	280,3619,5028,7843
10049	8362	1	3619,5028,7843,7617
10464	8294	1	8215,5850,8191,8268
10568	528	1	5114,3009,3831,1205
10720	533	1	8268,8155,8334,5692
10720	7619	1	8155,8334,5692,533
10723	4844	1	6864,4779,7433,4424
10723	8294	1	4779,7433,4424,4844
11119	8138	1	5063,8001,5126,8312
11217	6523	1	6864,2356,7973,8001
11359	906	1	3008,4731,961,286
11508	8501	1	7640,4025,8254,8138
11763	8195	1	3643,3730,2898,5634
11971	8138	1	8294,8119,7557,8157
11971	8405	1	8119,7557,8157,8138
12204	5571	1	7375,7717,6461,7962
12274	3416	1	6629,7629,8295,1930
12592	5403	1	3597,393,2736,4730
12598	8418	1	7462,7688,6523,6904
12777	961	1	1997,4268,4286,5409
12816	5790	1	2545,1754,612,4898
13425	8502	1	5669,6904,8454,8347
13545	7619	1	6257,7852,8191,8138
13626	6010	1	3891,5183,6716,8098
14028	794	1	6131,6675,4551,769
14028	3049	1	6675,4551,769,794
14596	8389	1	3322,3369,4441,7544
196	7619	1	5106,8191,8268,8294
418	8157	1	4490,8268,5850,8191
418	8406	1	8268,5850,8191,8157
627	533	1	4424,8357,8158,2939
1264	2457	1	4075,4298,276,2455
1275	1131	1	5824,6405,7273,3102
1596	7944	1	1212,7805,7155,4906
1706	3943	1	506,1559,4498,4732
1733	3620	1	2229,3482,5103,5880
2423	8076	1	8181,7767,7572,5715
2631	8507	1	7201,5807,8066,523
2663	8138	1	2179,3320,7720,523
2821	8501	1	6232,7893,8123,8191
3116	7872	1	6405,7433,4779,7572
3219	7672	1	8336,8468,8294,8350
3223	4844	1	7655,7654,8191,5824
3233	4426	1	7284,2047,5967,8076
3275	8501	1	4378,4424,8191,8268
3385	7627	1	3558,6174,3177,5162
3446	3336	1	2235,3010,3233,316
3682	494	1	1651,6355,6764,8077
3682	2955	1	6355,6764,8077,494
3682	7613	1	6764,8077,494,2955
3682	8255	1	8077,494,2955,7613
3767	182	1	3085,3109,5022,3175
4024	8508	1	7609,7299,8066,8335
4036	3214	1	3888,2801,3630,5101
4036	3561	1	2801,3630,5101,3214
4036	7176	1	3630,5101,3214,3561
4157	5692	1	8075,231,5795,6369
4157	7997	1	231,5795,6369,5692
4162	8262	1	8001,7852,8254,7557
4162	8504	1	7852,8254,7557,8262
4208	8262	1	232,2792,3963,4023
4464	1742	1	4260,7823,7933,7994
4579	6878	1	299,1562,1570,6140
4586	7619	1	8216,4378,5536,4421
4594	8506	1	7767,8254,7998,8507
4668	8504	1	7100,1531,3962,4844
4746	8474	1	6989,3152,8067,8508
4865	7359	1	5123,586,5934,1815
5459	8255	1	8019,5105,7883,8001
5612	523	1	6795,7383,7416,7580
6094	8294	1	5831,7112,7609,4424
6250	4844	1	6237,6233,8105,8347
6250	8508	1	6233,8105,8347,4844
6296	7619	1	8191,8268,5299,5719
6352	7507	1	3961,2685,4613,5101
6402	8406	1	8001,4424,8181,8119
6460	8505	1	7135,66,5123,7417
6464	7619	1	4376,8119,8294,8212
6499	6904	1	6405,7297,6864,7619
6805	6901	1	98,7943,5257,6740
7140	8418	1	4377,7312,4877,8294
7198	7619	1	8216,8268,8191,6904
7198	8294	1	8268,8191,6904,7619
7561	4537	1	586,5484,2698,7356
7561	7318	1	5484,2698,7356,4537
7723	4844	1	6794,7383,7807,6964
8586	5309	1	5226,5743,7848,8019
8847	1326	1	770,1794,4938,5101
8855	3322	1	174,2410,2908,2910
8855	3902	1	2410,2908,2910,3322
8967	8504	1	5321,8191,8268,8119
9402	532	1	5325,8118,4424,8294
9617	8503	1	5850,4424,7852,8294
9771	8474	1	7950,4779,1214,8312
9771	8475	1	4779,1214,8312,8474
9851	532	1	8001,7266,4424,8463
9853	8504	1	5578,8181,7462,8191
9935	8503	1	7332,7299,4424,8075
10316	7128	1	7047,1521,2420,3845
10342	7872	1	4779,7297,7462,8138
10342	8418	1	7297,7462,8138,7872
10537	8262	1	3687,7156,4462,7947
10537	8475	1	7156,4462,7947,8262
10683	8503	1	8066,4424,8327,8332
10819	8155	1	8404,1008,8294,7557
10819	8156	1	1008,8294,7557,8155
11002	8503	1	4375,4377,6904,7998
11168	8157	1	4375,5107,4376,8191
11223	7619	1	8191,4376,8268,533
11277	8475	1	8333,8294,8418,594
11828	7619	1	7609,7014,8214,8262
11906	8045	1	3223,518,7101,4285
11921	6877	1	6873,4767,292,4481
12430	8406	1	8268,5850,8138,7619
12580	4262	1	2553,2564,7284,2776
12943	6997	1	5150,5123,745,2539
12953	5692	1	7297,4779,7462,7312
12974	5882	1	3927,776,6593,969
13641	8474	1	3597,1243,5621,594
14510	8507	1	5023,1867,4185,8138
14510	8508	1	1867,4185,8138,8507
209	3759	1	6514,4754,7806,2831
209	4779	1	4754,7806,2831,3759
411	7476	1	7233,5821,7197,6851
467	6323	1	4279,1132,1337,4784
467	6724	1	1132,1337,4784,6323
476	4424	1	609,4897,5299,1136
675	8156	1	7883,7640,4375,4424
677	8294	1	7580,8001,4377,8191
693	8294	1	2736,1088,1818,1096
965	8157	1	4424,8191,8336,8294
1046	7619	1	7266,8001,4025,8191
1198	467	1	5709,4569,7890,8117
1198	5963	1	4569,7890,8117,467
1395	5346	1	6429,1465,2776,2684
1528	8138	1	7656,8191,8268,4376
1641	8507	1	6237,6236,6601,599
1698	8507	1	1734,7523,8123,5578
1950	7619	1	8268,4376,533,8138
2005	8503	1	7608,8001,8138,8338
2233	6374	1	1265,97,574,1483
2583	8405	1	8268,4376,8219,8406
3022	8474	1	7462,5320,7655,4844
3367	8156	1	8138,8219,8331,4844
3367	8507	1	8219,8331,4844,8156
3386	8504	1	5747,7378,7211,7898
3410	8503	1	7688,7767,7852,5692
3427	7751	1	7309,7293,5196,7712
3499	8327	1	7609,670,4424,7557
3672	8475	1	5198,8335,6394,8510
3737	8503	1	2669,6601,1162,8454
3756	275	1	5107,7462,4844,5321
3786	8294	1	5106,4424,8191,8268
3912	8156	1	4877,7619,8155,8157
5078	6704	1	3412,7751,3927,6700
5175	3049	1	4185,6153,6179,7640
5495	967	1	1769,4575,8027,2754
5664	6964	1	5621,8001,5325,5107
5781	5318	1	2575,1328,8100,8217
5781	5881	1	1328,8100,8217,5318
6103	3198	1	7122,4779,6986,7715
6105	8294	1	7609,8019,7014,8123
6209	8307	1	8019,4377,8254,8001
6223	5339	1	1353,531,1586,523
6274	3227	1	586,6160,5600,4335
6296	7557	1	8268,5299,5719,7619
6464	8475	1	8119,8294,8212,7619
6688	7900	1	2855,2564,5205,6559
6739	8509	1	7462,4377,4424,8333
7032	7619	1	7433,7297,7580,7557
7441	7872	1	7973,4424,8254,8418
7667	533	1	8216,8191,8268,8294
8347	8155	1	4025,8191,8348,8349
8347	8157	1	8191,8348,8349,8155
8437	8156	1	8268,8191,8357,7557
8437	8294	1	8191,8357,7557,8156
8557	8076	1	4704,2243,2196,2926
8557	8353	1	2243,2196,2926,8076
8615	770	1	1794,1956,6304,3956
8616	3372	1	2425,2301,6156,4326
8866	8508	1	5578,7015,533,8262
8919	8406	1	8268,8294,2755,8405
9117	8503	1	7654,6055,8123,7509
9117	8508	1	6055,8123,7509,8503
9345	7557	1	8123,4025,2776,4424
9407	8506	1	7332,7767,523,4844
9483	5250	1	3345,3870,1576,7447
9545	8454	1	8354,7826,8339,5537
9548	5830	1	1097,1087,3652,3372
9662	3971	1	2918,5672,1793,8147
9662	6357	1	5672,1793,8147,3971
9664	4628	1	5810,7524,1867,6764
9838	8504	1	7929,7959,7154,8138
9862	8502	1	6818,8254,6964,8138
9862	8506	1	8254,6964,8138,8502
9865	8508	1	3597,4773,4623,5180
10230	4382	1	8068,5993,7374,4601
10248	8294	1	5325,6609,8254,4424
10261	5692	1	7656,8254,3507,8077
10261	8000	1	8254,3507,8077,5692
10261	8474	1	3507,8077,5692,8000
10593	8510	1	4426,8147,7852,2903
10705	8157	1	7557,7619,8138,8156
10720	8157	1	8334,5692,533,7619
10819	8406	1	8294,7557,8155,8156
10857	8475	1	7515,7297,7890,8418
10950	5623	1	6265,5625,708,3160
11170	8503	1	6237,6814,6816,6587
11413	8080	1	4877,7312,5699,8219
11797	8271	1	60,1107,354,3127
11872	8501	1	7893,8207,8254,8472
11872	8503	1	8207,8254,8472,8501
11891	7375	1	6092,1602,2754,4135
11971	7619	1	7557,8157,8138,8405
11971	8156	1	8157,8138,8405,7619
11971	8406	1	8138,8405,7619,8156
12372	1885	1	1964,5828,7187,106
12452	8503	1	8001,7557,7704,6523
13125	1742	1	1468,4138,5476,8113
13233	7557	1	6257,4424,5106,5850
13676	8155	1	6656,532,7557,7619
13767	4262	1	8191,4376,8353,8502
14480	8418	1	7688,8191,1158,4877
14538	7557	1	4235,819,3159,609
418	7557	1	5850,8191,8157,8406
431	4844	1	6332,4779,5578,8001
757	5692	1	8105,4903,8000,238
965	8155	1	8191,8336,8294,8157
967	1102	1	3237,280,3566,3202
1015	8500	1	3512,7557,5766,4779
1015	8502	1	7557,5766,4779,8500
1130	73	1	64,3722,7516,2735
1285	8076	1	7433,4873,7767,8329
1391	8474	1	4424,8294,533,8327
1753	8294	1	5107,5320,4424,7981
1824	8505	1	4424,2906,8254,7557
1950	8156	1	4376,533,8138,7619
1950	8157	1	533,8138,7619,8156
2128	8502	1	5454,7998,8335,8076
2128	8504	1	7998,8335,8076,8502
2208	2651	1	7273,7608,7122,7163
2231	8219	1	7807,8001,8191,4844
2236	8503	1	6609,5106,4424,8191
2242	8501	1	8254,532,7619,8329
3128	8502	1	4027,7767,7462,8344
3128	8504	1	7767,7462,8344,8502
3136	3071	1	630,1190,1341,2205
3136	4716	1	1190,1341,2205,3071
3219	8138	1	8468,8294,8350,7672
3224	8454	1	5139,4025,4779,5106
3224	8504	1	4025,4779,5106,8454
3311	8294	1	4025,4424,5106,7619
3385	5029	1	6174,3177,5162,7627
3385	6884	1	3177,5162,7627,5029
3385	7720	1	5162,7627,5029,6884
3663	531	1	4478,5991,6221,7241
3707	4844	1	8268,5912,653,5295
3808	8262	1	7433,7211,5139,7015
3816	8337	1	8123,4424,4376,4636
4137	8337	1	4424,8336,8339,7872
4198	4262	1	8191,4378,5320,5325
4243	8138	1	5106,4376,8191,8268
4529	7712	1	6021,6873,7156,7711
4536	7312	1	4833,5950,6180,6502
4593	7557	1	4424,8338,8294,6904
4593	8157	1	8338,8294,6904,7557
4628	8474	1	7378,7651,7608,4779
4639	8500	1	7656,8338,8328,8331
4668	8503	1	1531,3962,4844,8504
4818	8077	1	7122,7897,8019,4376
4876	1089	1	2501,2935,3598,4240
4914	6912	1	5819,66,6440,6497
5083	8503	1	7382,7211,7299,8254
5094	6056	1	6873,7156,7654,5113
5096	7557	1	6609,4378,5107,5320
5096	8156	1	4378,5107,5320,7557
6191	8219	1	7144,5831,5825,5824
6209	8501	1	4377,8254,8001,8307
6592	8405	1	8191,8268,7312,8294
6592	8406	1	8268,7312,8294,8405
7147	8504	1	3966,3965,5766,7015
7228	8157	1	8294,7557,7619,8406
7456	8294	1	7297,7122,7580,8001
7566	8156	1	7936,8335,8294,533
7586	8472	1	5766,4779,7164,7899
7707	8294	1	7333,4779,8181,5850
7747	191	1	8214,5106,5692,8294
7748	8294	1	4424,8191,586,8268
7774	8262	1	7297,7381,7524,8123
7922	4844	1	4376,8138,8330,8294
7935	8506	1	7640,4376,8001,8472
8161	3649	1	7464,4013,1696,6585
8172	8505	1	4376,8294,1468,8334
8347	7557	1	8348,8349,8155,8157
8347	8156	1	8349,8155,8157,7557
8483	2579	1	1198,3187,2832,2066
8557	604	1	2196,2926,8076,8353
8750	3974	1	3962,4018,4041,5140
8750	4406	1	4018,4041,5140,3974
9345	8294	1	4025,2776,4424,7557
9550	4464	1	6964,1809,241,1454
9596	8474	1	7299,7609,7611,2791
9617	8502	1	4424,7852,8294,8503
10285	8454	1	5428,7739,4024,587
10669	8508	1	6977,7297,7807,7656
10720	8506	1	5692,533,7619,8157
10723	486	1	7433,4424,4844,8294
10933	8501	1	4424,8155,7316,82
11223	8138	1	4376,8268,533,7619
11226	8505	1	8214,8254,5164,4844
11392	8079	1	7609,7655,8001,7557
11392	8081	1	7655,8001,7557,8079
11730	5692	1	8123,8254,8001,8138
11805	4728	1	5831,7331,6574,4424
11828	8509	1	7014,8214,8262,7619
11940	1431	1	7629,2064,5530,7986
11940	2821	1	2064,5530,7986,1431
11971	8155	1	8405,7619,8156,8406
12265	6959	1	1728,4238,2216,2221
12353	6523	1	5004,1944,8312,8082
12400	6213	1	2754,4717,3534,3812
12446	8474	1	7523,4424,8346,533
12616	7543	1	5068,7403,2681,5519
12863	4844	1	7266,5320,4424,8191
12989	7710	1	969,1018,8376,972
13095	6627	1	471,8294,8357,4844
13303	844	1	27,6208,20,1218
13463	8337	1	5324,5107,4376,8349
13488	8294	1	8123,7767,8191,4424
13491	8219	1	8001,6609,7015,8339
13708	8475	1	4779,7333,7273,6864
13813	3010	1	3214,4296,6570,6409
13982	7557	1	8191,7956,8138,8469
14081	189	1	4329,5018,5022,6327
14081	1593	1	5018,5022,6327,189
14081	2122	1	5022,6327,189,1593
14081	3010	1	6327,189,1593,2122
14081	4128	1	189,1593,2122,3010
14081	5976	1	1593,2122,3010,4128
14301	290	1	4476,2045,4558,7526
14480	4844	1	8191,1158,4877,8418
14480	8454	1	1158,4877,8418,4844
14516	311	1	6237,6233,6321,5722
14538	8469	1	819,3159,609,7557
14611	7847	1	2525,5927,7712,7751
178	7557	1	7015,5106,8268,8191
418	8155	1	8191,8157,8406,7557
460	7872	1	5850,5321,8294,8472
740	7619	1	4424,8191,7557,8294
1797	8475	1	2667,6990,4779,7654
1927	8337	1	5107,6059,8019,4844
1950	2513	1	8138,7619,8156,8157
2189	8502	1	3964,6233,6209,7122
2189	8503	1	6233,6209,7122,8502
2328	8505	1	7273,7462,126,8138
2422	8475	1	8191,4424,8328,8344
2478	523	1	6206,2413,7163,7332
2966	8503	1	7164,7688,8326,8335
3179	7925	1	7811,8312,533,1243
3207	8475	1	8294,8330,8405,8406
3219	8156	1	8294,8350,7672,8138
3229	6001	1	4647,341,6903,7432
3229	6007	1	341,6903,7432,6001
3756	8475	1	7462,4844,5321,275
3756	8508	1	4844,5321,275,8475
3816	3807	1	4424,4376,4636,8337
4087	523	1	7852,8191,8268,8294
4087	8475	1	8191,8268,8294,523
4164	2066	1	2794,8300,7523,5857
4164	3001	1	8300,7523,5857,2066
4243	7557	1	4376,8191,8268,8138
4267	8233	1	3021,4525,3059,7751
4332	8357	1	4690,5686,6200,6237
4627	533	1	5106,8268,8191,8294
4627	7557	1	8268,8191,8294,533
4627	8138	1	8191,8294,533,7557
4627	8155	1	8294,533,7557,8138
4627	8156	1	533,7557,8138,8155
4674	7828	1	4114,6344,6715,7320
4914	1638	1	66,6440,6497,6912
5043	523	1	3122,4424,1468,8294
5160	4059	1	5458,5460,5474,599
5160	4385	1	5460,5474,599,4059
5468	8472	1	7332,7299,8215,8254
5664	8507	1	8001,5325,5107,6964
5699	2920	1	1036,1839,3248,4626
6017	4511	1	1579,3034,3923,5194
6017	6873	1	3034,3923,5194,4511
6030	8506	1	6601,6977,6587,6864
6032	7997	1	8123,7883,8191,8326
6312	6375	1	6336,1738,2568,6781
6312	8038	1	1738,2568,6781,6375
6312	8301	1	2568,6781,6375,8038
6386	5012	1	6740,6901,125,5585
6415	4844	1	252,4237,5139,7462
6464	8405	1	8294,8212,7619,8475
6464	8406	1	8212,7619,8475,8405
6837	4844	1	4007,5106,3215,4424
7012	8503	1	4424,7312,8076,8138
7122	8475	1	4025,7656,55,8326
7147	8506	1	3965,5766,7015,8504
7566	8155	1	8335,8294,533,8156
7714	8405	1	4424,8191,8268,8294
7737	401	1	7130,5600,2994,2766
7777	8503	1	7210,4027,7462,8254
8172	8501	1	8294,1468,8334,8505
8260	8503	1	7883,7767,8001,7015
8360	8255	1	3974,6710,7571,8014
8688	8454	1	5766,7608,7163,5578
8967	8418	1	8191,8268,8119,8504
9232	8294	1	5694,7580,8001,4424
9395	8501	1	4779,7376,7767,8329
9548	2754	1	1087,3652,3372,5830
9548	3010	1	3652,3372,5830,2754
9851	7889	1	7266,4424,8463,532
9851	8138	1	4424,8463,532,7889
10139	8155	1	3138,4779,7640,7557
10186	8506	1	4424,7153,8272,3049
10275	8510	1	7383,1896,8123,8294
10327	8406	1	5850,8191,8294,7557
10606	8418	1	7433,7211,7640,7655
10819	8157	1	7557,8155,8156,8406
11119	7557	1	8001,5126,8312,8138
11119	8156	1	5126,8312,8138,7557
11410	4019	1	2573,3406,1745,3274
11586	8474	1	7890,7656,7654,7126
11602	4424	1	5106,4376,8268,5850
11602	8294	1	4376,8268,5850,4424
11767	4844	1	7333,7973,7893,4375
11808	8507	1	7973,7462,8001,8191
11808	8508	1	7462,8001,8191,8507
11971	8337	1	7619,8156,8406,8155
12014	3049	1	5621,5123,8334,8333
12282	3878	1	7984,35,1396,2852
12430	8156	1	5850,8138,7619,8406
12430	8157	1	8138,7619,8406,8156
12479	8138	1	1243,6200,6602,7557
12613	2165	1	5531,1481,4424,2772
13095	7439	1	8294,8357,4844,6627
13165	7149	1	8192,762,8133,1143
13475	6523	1	6193,6800,7330,2776
13727	8510	1	4485,7973,7655,6523
13738	6523	1	5807,8215,8327,7998
13738	8307	1	8215,8327,7998,6523
14163	8404	1	5819,1695,7126,6275
14303	8475	1	7580,8001,8294,5692
14396	3973	1	2703,2002,4226,7220
14538	7956	1	3159,609,7557,8469
14540	6685	1	3148,4075,7315,6300
418	8337	1	8157,8406,7557,8155
1111	8418	1	7525,7767,8001,7656
1495	8219	1	7655,7334,4424,2776
1495	8418	1	7334,4424,2776,8219
1691	2284	1	5278,7356,1110,1456
1691	3691	1	7356,1110,1456,2284
1698	8505	1	7523,8123,5578,8507
1725	6842	1	6518,284,5844,5171
1778	4844	1	7572,8001,8191,8254
1911	8508	1	7122,7523,7299,8254
2159	8500	1	7767,5939,4877,3510
2298	8505	1	6522,4779,5766,532
2320	8507	1	4375,5106,4376,4377
2456	8472	1	7609,5139,4375,8001
2624	8504	1	7164,4424,532,7500
2631	8508	1	5807,8066,523,8507
2673	8235	1	1268,4138,5125,1673
3273	8307	1	8000,6523,7998,7997
3317	6868	1	1469,4071,4608,5536
3317	8021	1	4071,4608,5536,6868
3317	8124	1	4608,5536,6868,8021
3837	7890	1	3059,594,3425,3466
3837	8119	1	594,3425,3466,7890
4030	5744	1	2488,5482,6607,4830
4071	5029	1	2413,7382,801,7611
4089	1380	1	6117,6710,1845,3680
4171	8454	1	5325,4377,8268,4376
4198	8000	1	4378,5320,5325,4262
4218	8418	1	7122,7299,7580,8001
4243	8157	1	8191,8268,8138,7557
4290	7122	1	710,6262,2506,1019
4479	6523	1	7332,6571,7602,6964
4578	974	1	939,6071,744,3223
4774	8502	1	7557,7299,7640,5106
5759	8502	1	4424,8294,8326,8329
5759	8504	1	8294,8326,8329,8502
6143	5100	1	1799,3840,1886,2921
6423	7803	1	4252,111,162,5564
7186	8307	1	5692,7619,7312,8079
7186	8454	1	7619,7312,8079,8307
7186	8507	1	7312,8079,8307,8454
7191	8474	1	2585,3761,3635,8294
7566	7949	1	8294,533,8156,8155
7734	5692	1	7893,4779,7654,4424
7734	6904	1	4779,7654,4424,5692
7881	8503	1	5850,8155,8156,8504
7953	2735	1	6646,6649,6676,6706
7994	2355	1	5824,7416,8132,7883
7994	8503	1	7416,8132,7883,2355
7994	8504	1	8132,7883,2355,8503
8199	7619	1	8268,8191,8294,7557
8199	8156	1	8191,8294,7557,7619
8232	5141	1	3657,4651,5773,6748
8232	5179	1	4651,5773,6748,5141
8281	6958	1	1687,2248,1034,5717
8335	8294	1	4424,8191,5850,4376
8486	523	1	8119,8336,8219,8333
8527	912	1	6480,7930,1260,1796
8828	8262	1	7526,5578,7767,8254
9317	8503	1	8454,3097,4844,7557
9353	8508	1	7340,7557,7163,8268
9416	8332	1	7609,4779,4424,8330
9424	8354	1	15,8294,8347,8262
9495	8345	1	6345,6341,7144,7619
9758	8505	1	1937,7162,2583,2776
10134	6357	1	8025,63,4767,6674
10139	6674	1	4779,7640,7557,8155
10774	4088	1	2754,4097,3676,5964
10788	8509	1	7608,7899,8001,4424
10805	8196	1	574,4692,554,4265
10823	2564	1	3010,7122,800,6595
11162	8470	1	7170,4727,7115,8141
11226	8337	1	8254,5164,4844,8505
11359	907	1	4731,961,286,906
11513	8353	1	1891,7523,7524,8132
11955	7100	1	5603,5067,5230,5715
13139	1498	1	8025,6841,5723,3664
13180	8503	1	6521,6816,5850,7557
13180	8509	1	6816,5850,7557,8503
13382	7998	1	7609,7973,8001,7557
13760	7557	1	6205,5122,4376,8294
13760	7619	1	5122,4376,8294,7557
13760	8157	1	4376,8294,7557,7619
13807	1666	1	602,5720,7748,2003
13846	7997	1	4378,7611,4424,7312
14175	7395	1	1089,7695,5965,5595
14237	8277	1	6811,795,1703,1747
14270	8307	1	176,7609,8254,8472
14345	3843	1	2370,752,3214,1547
14492	2827	1	8207,8469,4228,4516
96	8307	1	4779,7299,4025,7640
96	8472	1	7299,4025,7640,8307
312	232	1	521,1344,4251,5126
460	8502	1	5321,8294,8472,7872
467	4149	1	1337,4784,6323,6724
467	4779	1	4784,6323,6724,4149
518	2471	1	6368,6234,6341,2893
518	4150	1	6234,6341,2893,2471
890	6212	1	2297,4304,6847,7550
1100	8219	1	6964,7312,8076,8294
1100	8506	1	7312,8076,8294,8219
1141	7432	1	8191,4877,7872,5692
1141	8507	1	4877,7872,5692,7432
1160	8405	1	7981,594,7998,8294
2466	4844	1	7273,7462,7655,5882
2821	8507	1	7893,8123,8191,8501
3090	2	1	7073,7153,969,7479
3219	8157	1	8350,7672,8138,8156
3258	6580	1	3640,8428,324,1358
3317	3619	1	5536,6868,8021,8124
3657	3609	1	798,7654,7656,8508
3672	8402	1	8335,6394,8510,8475
3679	7458	1	8101,7302,505,2788
3977	4262	1	7211,7715,2776,8082
3977	8262	1	7715,2776,8082,4262
3977	8472	1	2776,8082,4262,8262
4045	2835	1	5980,6841,3049,7964
4116	7094	1	4065,494,3306,4656
4276	8475	1	66,3049,7557,5974
4281	8502	1	7378,8123,7767,8254
4573	4483	1	7608,308,494,5536
4647	2017	1	3963,4029,2086,4470
5103	8294	1	8001,4424,532,5692
5243	612	1	3127,2831,1461,2722
5468	8501	1	7299,8215,8254,8472
5489	276	1	5779,7019,2009,6717
5489	2460	1	7019,2009,6717,276
5519	8502	1	5669,5287,7144,7246
5569	8157	1	8215,4877,8294,8156
5623	8472	1	7299,7807,4424,7312
5809	1373	1	3501,4431,7546,2125
6105	7997	1	8019,7014,8123,8294
6266	8147	1	6485,8321,8081,8418
6266	8475	1	8321,8081,8418,8147
6274	3831	1	6160,5600,4335,3227
6274	6282	1	5600,4335,3227,3831
6499	7997	1	7297,6864,7619,6904
6704	8503	1	1162,6563,7379,8219
6937	8505	1	5578,7640,5320,8214
7566	7619	1	533,8156,8155,7949
7566	8235	1	8156,8155,7949,7619
